YEAR,QUARTER,AIRLINE NAME,CITY1,CITY2,PASSENGERS ON WAY,PASSENGERS RETURN,FREIGHT FROM CITY1 TO CITY2,FREIGHT FROM CITY2 TO CITY1
2016,Q1,OMAN AIR,BAHRAIN,MUMBAI,33073,41020,71.8,951.6
2016,Q1,PAK INTERNATIONAL,BAHRAIN,TRIVANDRUM,12955,12169,17.7,188.6
2016,Q1,QATAR AIRWAYS,BANGKOK,AHMEDABAD,2909,0,1.6,0
2016,Q1,REGENT AIRWAYS,BANGKOK,BENGALURU,21324,22846,995.6,1104.2
2016,Q1,SAFI AIRWAYS,BANGKOK,CHENNAI,27006,29126,1055.5,1197.4
2016,Q1,SAUDIA,BANGKOK,DELHI,93255,99307,3038.7,862.1
2016,Q1,SCAT AIRLINES,BANGKOK,GAYA,6442,4251,0,0
2016,Q1,SHANDONG AIRLINES,BANGKOK,HYDERABAD,12274,13204,450.2,547.5
2016,Q1,SILK AIR,BANGKOK,KOLKATA,70311,69528,609.4,893.6
2016,Q1,SINGAPORE AIRLINES,BANGKOK,MUMBAI,79539,85727,3332.8,1591.5
2016,Q1,SRILNKAN AIRWAYS,BANGKOK,VARANASI,1139,3725,0,0
2016,Q1,SWISS AIR,BASRA,DELHI,993,986,0,0
2016,Q1,TAJIK AIR,BIRMINGHAM,AMRITSAR,9919,7450,0.3,0
2016,Q1,THAI AIR ASIA,BIRMINGHAM,DELHI,9631,10135,245.5,117.5
2016,Q1,THAI AIRWAYS,BISHKEK,DELHI,1342,1536,0,35.8
2016,Q1,THOMAS COOK AIRLINES U.K.,BRUSELLS,DELHI,7460,9190,489.5,518.9
2016,Q1,TIGER AIRWAYS,BRUSELLS,MUMBAI,10805,11445,659.5,411.9
2016,Q1,TRANSAERO AIRLINES,CAIRO,MUMBAI,3328,3932,17.2,12.5
2016,Q1,TURKISH AIRLINES,CHICAGO,DELHI,16868,22310,226.3,188.5
2016,Q1,TURKMENISTAN AIRLINES,CHICAGO,HYDERABAD,4366,5295,3.6,0
2016,Q1,UNITED AIRLINES,CHITTAGONG,KOLKATA,11208,12432,0,0
2016,Q1,UNITED AIRLINES BANGLADESH LTD.,COLOGNE,DELHI,0,0,0,0
2016,Q1,UNITED PARCEL SERVICES,COLOGNE,MUMBAI,0,0,0,934.8
2016,Q1,UZBEKISTAN AIRWAYS,COLOMBO,BENGALURU,15761,16957,637.1,835.9
2016,Q1,VIRGIN ATLANTIC AIRLINES,COLOMBO,CHENNAI,92382,91864,1343.4,1781.1
2016,Q1,YEMENIA AIRWAYS,COLOMBO,DELHI,25373,26910,388.1,203.3
2016,Q1,AIR INDIA,COLOMBO,GAYA,1139,1085,0,0
2016,Q1,AIR INDIA EXPRESS,COLOMBO,KOCHI,20480,23838,24.8,2484.7
2016,Q1,INDIGO,COLOMBO,KOLKATA,5068,5977,2.1,28.2
2016,Q1,JET AIRWAYS,COLOMBO,MADURAI,19220,21383,0,0
2016,Q1,SPICEJET,COLOMBO,MUMBAI,38402,39760,334.6,412
2016,Q1,AEROFLOT,COLOMBO,TIRUCHIRAPALLY,20180,24425,9,468.1
2016,Q1,AEROLOGIC,COLOMBO,TRIVANDRUM,12503,10803,47.1,265.5
2016,Q1,AIR ARABIA,COLOMBO,VARANASI,1272,1509,0,0
2016,Q1,AIR ASIA X,DAMMAM,BENGALURU,415,559,0,77
2016,Q1,AIR ASIA BERHAD,DAMMAM,CHENNAI,6367,4999,39.3,349.4
2016,Q1,AIR ASTANA,DAMMAM,DELHI,28192,26270,91.8,181.8
2016,Q1,AIR AUSTRAL,DAMMAM,HYDERABAD,1208,1689,3.1,13.7
2016,Q1,AIR CANADA,DAMMAM,KOCHI,10481,13937,60.1,357.7
2016,Q1,AIR CHINA,DAMMAM,KOZHIKODE,16923,20548,6.1,180.8
2016,Q1,AIR FRANCE,DAMMAM,MANGALORE,5222,6783,6.6,0
2016,Q1,AIR MANAS,DAMMAM,MUMBAI,11413,14068,57.7,141.4
2016,Q1,AIR MAURITIUS,DAMMAM,TRIVANDRUM,11657,13794,4,181.1
2016,Q1,AIR SEYCHELLES,DHAKA,CHENNAI,2430,2550,15.8,54.9
2016,Q1,ALL NIPPON AIRWAYS,DHAKA,DELHI,9654,9901,187.4,183.9
2016,Q1,ARIANA AFGHAN,DHAKA,KOLKATA,50627,54667,273.4,304
2016,Q1,ASIANA AIRLINES,DHAKA,MUMBAI,10070,9829,180.3,228.6
2016,Q1,AUSTRIAN AIRLINES,DOHA,AHMEDABAD,11757,15849,269.6,1192.4
2016,Q1,BANGKOK AIRWAYS,DOHA,AMRITSAR,14700,15063,4.9,26.2
2016,Q1,BHUTAN AIRLINES,DOHA,BENGALURU,19170,25494,1677.5,2571.9
2016,Q1,BIMAN BANGLADESH,DOHA,CHENNAI,21082,25044,2958.4,4123
2016,Q1,BRITISH AIRWAYS,DOHA,DELHI,58914,57672,2003.4,4755.5
2016,Q1,BUDDHA AIR,DOHA,GOA,13276,15950,3.4,130.2
2016,Q1,CARGOLUX AIRLINES INTERNATIONAL S.A.,DOHA,HYDERABAD,13139,15287,380,1219.6
2016,Q1,CATHAY PACIFIC,DOHA,KOCHI,46639,52802,147.1,2199.4
2016,Q1,CHINA AIRLINES LTD,DOHA,KOLKATA,16536,19839,773.5,1138.2
2016,Q1,CHINA EASTERN AIRLINES,DOHA,KOZHIKODE,32288,35099,5,307.5
2016,Q1,CHINA SOUTHERN ,DOHA,MANGALORE,2252,3969,0.7,0
2016,Q1,DRAGON AIR,DOHA,MUMBAI,43314,56799,3752.8,4780.6
2016,Q1,DRUK AIR,DOHA,NAGPUR,4668,8496,0.7,1.7
2016,Q1,EGYPT AIR,DOHA,TRIVANDRUM,18010,20207,5.2,287
2016,Q1,EL-AL-ISRAEL,DON MUEANG,BENGALURU,9288,8644,60.7,123.5
2016,Q1,EMIRATES AIRLINE,DON MUEANG,CHENNAI,8585,8808,66.9,89.5
2016,Q1,ETHIOPIAN AIRLINES,DUBAI,AHMEDABAD,51186,54690,458.8,1562.6
2016,Q1,ETIHAD AIRLINES,DUBAI,AMRITSAR,29854,30491,0.6,22.9
2016,Q1,EVA AIRWAYS,DUBAI,BENGALURU,86753,94220,3447.9,6217.9
2016,Q1,FEDERAL EXPRESS,DUBAI,CHENNAI,108922,126646,3301.9,5270.4
2016,Q1,FINN AIR,DUBAI,DELHI,239578,240256,3044.3,10537.5
2016,Q1,FLY DUBAI,DUBAI,GOA,5804,6332,11.4,0
2016,Q1,GULF AIR,DUBAI,HYDERABAD,111846,124726,795.9,3821.6
2016,Q1,IRAN AIR,DUBAI,JAIPUR,12582,13753,0.4,0.6
2016,Q1,IRAQI AIRWAYS,DUBAI,KOCHI,127348,148593,421.3,5219.5
2016,Q1,ISLAND AVIATION SERVICES,DUBAI,KOLKATA,40408,40671,721.9,1951.8
2016,Q1,JAPAN AIRLINES,DUBAI,KOZHIKODE,57660,61084,38.4,565.6
2016,Q1,KALITTA AIR,DUBAI,LUCKNOW,20759,21485,1,22.9
2016,Q1,KAM AIR,DUBAI,MADURAI,14518,15136,0,0
2016,Q1,KENYA AIRWAYS,DUBAI,MANGALORE,39844,45019,2,118.9
2016,Q1,KLM AIRLINES,DUBAI,MUMBAI,266241,306820,4898.4,11822.5
2016,Q1,KOREAN AIR,DUBAI,PUNE,14427,18928,0,0
2016,Q1,KUWAIT AIRWAYS,DUBAI,TIRUCHIRAPALLY,14599,15366,0.9,32.5
2016,Q1,LUFTHANSA,DUBAI,TRIVANDRUM,65315,77677,169.4,3272.7
2016,Q1,MAHAN AIR,DUBAI,VISAKHAPATNAM,4756,4209,0.9,0
2016,Q1,MALAYSIA AIRLINES,DUSHANBE,DELHI,848,751,0,13.7
2016,Q1,MALINDO AIRWAYS,FRANKFURT,AMRITSAR,0,9,0,0
2016,Q1,MIHIN LANKA,FRANKFURT,BENGALURU,23152,25940,2406.9,1785.9
2016,Q1,MYANMAR AIRLINES,FRANKFURT,CHENNAI,17916,19565,1317.7,1221.5
2016,Q1,NEPAL AIRLINES CORPORATION,FRANKFURT,DELHI,58674,59881,1272.6,1866.4
2016,Q1,OMAN AIR,FRANKFURT,HYDERABAD,0,0,341.4,1348.9
2016,Q1,PAK INTERNATIONAL,FRANKFURT,KOLKATA,0,0,0,0
2016,Q1,QATAR AIRWAYS,FRANKFURT,MUMBAI,23900,30614,3789.2,2583.2
2016,Q1,REGENT AIRWAYS,FRANKFURT,PUNE,2660,2853,0,0
2016,Q1,SAFI AIRWAYS,GUANGZHOU,DELHI,23203,24121,1672.9,407.1
2016,Q1,SAUDIA,GUANGZHOU,MUMBAI,0,0,0,356.7
2016,Q1,SCAT AIRLINES,HAA DHAALU ATOLL,TRIVANDRUM,554,571,0,0
2016,Q1,SCOOT PTE LTD.,HELNSKI,DELHI,13214,14747,474.4,937.6
2016,Q1,SHANDONG AIRLINES,HO CHI MINH CITY,DELHI,0,0,0,0
2016,Q1,SILK AIR,HO CHI MINH CITY,MUMBAI,2245,1902,0,45.9
2016,Q1,SINGAPORE AIRLINES,HONG KONG,BENGALURU,11023,12313,813.3,1315.5
2016,Q1,SRILNKAN AIRWAYS,HONG KONG,CHENNAI,15888,17379,4703,4135.8
2016,Q1,SWISS AIR,HONG KONG,DELHI,69970,73336,11368.5,3936.8
2016,Q1,TAJIK AIR,HONG KONG,HYDERABAD,7032,9590,524.2,1250.8
2016,Q1,THAI AIR ASIA,HONG KONG,KOLKATA,8169,9338,806.9,546.1
2016,Q1,THAI AIRWAYS,HONG KONG,MUMBAI,50400,55001,4685.5,4022.2
2016,Q1,THOMAS COOK AIRLINES U.K.,ISTANBUL,DELHI,26584,27138,1424.1,1500.5
2016,Q1,TIGER AIRWAYS,ISTANBUL,MUMBAI,25043,28759,2212.2,3054.3
2016,Q1,TRANSAERO AIRLINES,JEDDAH,BENGALURU,7537,7384,32.8,208.4
2016,Q1,TURKISH AIRLINES,JEDDAH,CHENNAI,3844,3545,40.1,38.8
2016,Q1,TURKMENISTAN AIRLINES,JEDDAH,DELHI,30813,29663,263.9,1023.3
2016,Q1,UNITED AIRLINES,JEDDAH,HYDERABAD,17185,19113,19.9,286.8
2016,Q1,UNITED AIRLINES BANGLADESH LTD.,JEDDAH,KOCHI,43238,47977,28.4,1861.4
2016,Q1,UNITED PARCEL SERVICES,JEDDAH,KOZHIKODE,0,0,0,0
2016,Q1,UZBEKISTAN AIRWAYS,JEDDAH,LUCKNOW,14116,16858,16.9,43
2016,Q1,VIRGIN ATLANTIC AIRLINES,JEDDAH,MUMBAI,52907,59288,30.5,1642.1
2016,Q1,YEMENIA AIRWAYS,KABUL,DELHI,38653,37587,200.3,1409.5
2016,Q1,AIR INDIA,KANDAHAR,DELHI,1066,1014,0,0
2016,Q1,AIR INDIA EXPRESS,KARACHI,DELHI,714,1608,2.8,3.9
2016,Q1,INDIGO,KARACHI,MUMBAI,1291,2830,2.4,44.1
2016,Q1,JET AIRWAYS,KATHMANDU,BENGALURU,0,0,0,0
2016,Q1,SPICEJET,KATHMANDU,DELHI,79673,73436,65.4,403.2
2016,Q1,AEROFLOT,KATHMANDU,KOLKATA,3862,3780,0,3.2
2016,Q1,AEROLOGIC,KATHMANDU,MUMBAI,13667,13012,26.7,12.3
2016,Q1,AIR ARABIA,KATHMANDU,VARANASI,87,56,0,0
2016,Q1,AIR ASIA X,KUALALUMPUR,AMRITSAR,4655,5233,0,0
2016,Q1,AIR ASIA BERHAD,KUALALUMPUR,BENGALURU,18688,18152,319.1,450.4
2016,Q1,AIR ASTANA,KUALALUMPUR,CHENNAI,26650,28339,827.9,389.4
2016,Q1,AIR AUSTRAL,KUALALUMPUR,DELHI,43729,47099,1022.2,1187
2016,Q1,AIR CANADA,KUALALUMPUR,GOA,0,0,0,0
2016,Q1,AIR CHINA,KUALALUMPUR,HYDERABAD,21373,22892,132,179.1
2016,Q1,AIR FRANCE,KUALALUMPUR,KOCHI,33160,38181,13,86.8
2016,Q1,AIR MANAS,KUALALUMPUR,KOLKATA,13597,13033,36,152.3
2016,Q1,AIR MAURITIUS,KUALALUMPUR,MUMBAI,34504,35431,85.8,181.2
2016,Q1,AIR SEYCHELLES,KUALALUMPUR,TIRUCHIRAPALLY,64822,65596,0.1,653.5
2016,Q1,ALL NIPPON AIRWAYS,KUALALUMPUR,TRIVANDRUM,4946,4986,0,4
2016,Q1,ARIANA AFGHAN,KUALALUMPUR,VISAKHAPATNAM,6627,6999,46.5,70.8
2016,Q1,ASIANA AIRLINES,KUNMING,DELHI,3267,3519,0,0
2016,Q1,AUSTRIAN AIRLINES,KUNMING,KOLKATA,8378,8844,28.7,128.5
2016,Q1,BANGKOK AIRWAYS,KUWAIT,AHMEDABAD,6578,6744,2.7,0.3
2016,Q1,BHUTAN AIRLINES,KUWAIT,BENGALURU,3578,3849,0.3,0
2016,Q1,BIMAN BANGLADESH,KUWAIT,CHENNAI,13618,13230,94.7,703.9
2016,Q1,BRITISH AIRWAYS,KUWAIT,DELHI,11312,11541,176.3,298.4
2016,Q1,BUDDHA AIR,KUWAIT,GOA,2236,3193,4.7,1
2016,Q1,CARGOLUX AIRLINES INTERNATIONAL S.A.,KUWAIT,HYDERABAD,1962,1833,5.1,0
2016,Q1,CATHAY PACIFIC,KUWAIT,KOCHI,16919,21576,44.1,1193.9
2016,Q1,CHINA AIRLINES LTD,KUWAIT,KOZHIKODE,5750,6214,7.7,5.5
2016,Q1,CHINA EASTERN AIRLINES,KUWAIT,MANGALORE,3420,3571,1.6,0
2016,Q1,CHINA SOUTHERN ,KUWAIT,MUMBAI,33779,43617,104.2,1315.9
2016,Q1,DRAGON AIR,KUWAIT,TRIVANDRUM,4848,5650,17.7,68.8
2016,Q1,DRUK AIR,LAHORE,DELHI,560,1756,2.9,6.4
2016,Q1,EGYPT AIR,LEIPZIG,BENGALURU,0,0,0,6.4
2016,Q1,EL-AL-ISRAEL,LEIPZIG,DELHI,0,0,1129.2,2955.4
2016,Q1,EMIRATES AIRLINE,LONDON,AHMEDABAD,6372,10290,11.5,1.2
2016,Q1,ETHIOPIAN AIRLINES,LONDON,AMRITSAR,0,1058,0,0
2016,Q1,ETIHAD AIRLINES,LONDON,BENGALURU,18462,21183,760,1320
2016,Q1,EVA AIRWAYS,LONDON,CHENNAI,15233,16730,547,1056
2016,Q1,FEDERAL EXPRESS,LONDON,DELHI,138773,142355,4650,7515.1
2016,Q1,FINN AIR,LONDON,GOA,5377,7183,0.8,57.9
2016,Q1,FLY DUBAI,LONDON,HYDERABAD,14663,16863,495,913
2016,Q1,GULF AIR,LONDON,MUMBAI,105678,116571,4359.5,6284.7
2016,Q1,IRAN AIR,LUXEMBOURG,CHENNAI,0,0,0,0
2016,Q1,IRAQI AIRWAYS,LUXEMBOURG,DELHI,0,0,0,0
2016,Q1,ISLAND AVIATION SERVICES,MALE,BENGALURU,9776,11180,1.5,102.5
2016,Q1,JAPAN AIRLINES,MALE,CHENNAI,2447,2836,0.9,58.3
2016,Q1,KALITTA AIR,MALE,KOCHI,5714,6178,0,30.1
2016,Q1,KAM AIR,MALE,TRIVANDRUM,12587,16144,0.8,338.8
2016,Q1,KENYA AIRWAYS,MALPENSA,DELHI,7729,7883,183.9,107.6
2016,Q1,KLM AIRLINES,MALPENSA,MUMBAI,0,0,63.4,77.1
2016,Q1,KOREAN AIR,MANCHESTER,GOA,6147,7300,1.3,12.9
2016,Q1,KUWAIT AIRWAYS,MANDALAY,GAYA,0,0,0,0
2016,Q1,LUFTHANSA,MARUITIUS,BENGALURU,1544,1398,8.6,10.8
2016,Q1,MAHAN AIR,MARUITIUS,CHENNAI,1595,1941,3.2,35.6
2016,Q1,MALAYSIA AIRLINES,MARUITIUS,DELHI,6235,6571,31,97.2
2016,Q1,MALINDO AIRWAYS,MARUITIUS,MUMBAI,12378,13960,20.2,467.4
2016,Q1,MIHIN LANKA,MEDINA,DELHI,3258,2185,0,0.8
2016,Q1,MYANMAR AIRLINES,MEDINA,HYDERABAD,0,0,0,0
2016,Q1,NEPAL AIRLINES CORPORATION,MEDINA,KOCHI,0,0,0,0
2016,Q1,OMAN AIR,MEDINA,MUMBAI,3027,1330,0,1.4
2016,Q1,PAK INTERNATIONAL,MELBOURNE,DELHI,7649,8725,57.7,110.2
2016,Q1,QATAR AIRWAYS,MOSCOW,DELHI,21549,26701,337.7,567.7
2016,Q1,REGENT AIRWAYS,MOSCOW,GOA,628,1362,0,0
2016,Q1,SAFI AIRWAYS,MUENCHEN,DELHI,17084,18061,792.8,1191.9
2016,Q1,SAUDIA,MUENCHEN,MUMBAI,15257,16871,1272.1,1201.7
2016,Q1,SCAT AIRLINES,MUSCAT,AHMEDABAD,7990,10738,0,8.5
2016,Q1,SCOOT PTE LTD.,MUSCAT,BENGALURU,14820,15541,19.5,319.7
2016,Q1,SHANDONG AIRLINES,MUSCAT,CHENNAI,29909,30336,27.7,356.4
2016,Q1,SILK AIR,MUSCAT,DELHI,39289,39884,178.5,364.7
2016,Q1,SINGAPORE AIRLINES,MUSCAT,GOA,10228,13575,6.3,49.9
2016,Q1,SRILNKAN AIRWAYS,MUSCAT,HYDERABAD,29970,27635,13.9,213.2
2016,Q1,SWISS AIR,MUSCAT,JAIPUR,12625,14043,13.3,41.6
2016,Q1,TAJIK AIR,MUSCAT,KOCHI,37901,42543,122.4,827
2016,Q1,THAI AIR ASIA,MUSCAT,KOZHIKODE,64911,28082,9.1,410.8
2016,Q1,THAI AIRWAYS,MUSCAT,LUCKNOW,20115,21061,8.8,140.8
2016,Q1,THOMAS COOK AIRLINES U.K.,MUSCAT,MANGALORE,4767,5858,0,0.2
2016,Q1,TIGER AIRWAYS,MUSCAT,MUMBAI,54447,69869,56.9,2005
2016,Q1,TRANSAERO AIRLINES,MUSCAT,TRIVANDRUM,28309,33985,100,424.6
2016,Q1,TURKISH AIRLINES,NAIROBI,MUMBAI,20720,26766,33.2,477.1
2016,Q1,TURKMENISTAN AIRLINES,NARITA,DELHI,18142,21558,702.9,1224.8
2016,Q1,UNITED AIRLINES,NARITA,MUMBAI,6073,6996,109,422.1
2016,Q1,UNITED AIRLINES BANGLADESH LTD.,NAVOI,DELHI,0,0,596.5,1242.4
2016,Q1,UNITED PARCEL SERVICES,NAVOI,MUMBAI,0,0,214.2,264.4
2016,Q1,UZBEKISTAN AIRWAYS,NEW YORK,DELHI,21279,24028,166.7,268.9
2016,Q1,VIRGIN ATLANTIC AIRLINES,NEW YORK,MUMBAI,9969,14165,103.8,242.5
2016,Q1,YEMENIA AIRWAYS,NEWARK,AHMEDABAD,7737,10963,0.1,0
2016,Q1,AIR INDIA,NEWARK,DELHI,20447,21164,317.7,628.2
2016,Q1,AIR INDIA EXPRESS,NEWARK,MUMBAI,34373,37074,394.6,395.8
2016,Q1,INDIGO,OSAKA,DELHI,1957,2335,75.5,67.6
2016,Q1,JET AIRWAYS,OSAKA,KOLKATA,29,0,0,0
2016,Q1,SPICEJET,OSAKA,MUMBAI,225,208,0,0
2016,Q1,AEROFLOT,PARIS,BENGALURU,18405,17689,859.9,843.9
2016,Q1,AEROLOGIC,PARIS,CHENNAI,1911,1847,0,0
2016,Q1,AIR ARABIA,PARIS,DELHI,43631,45749,2281.6,1748.9
2016,Q1,AIR ASIA X,PARIS,MUMBAI,33189,35473,1966.5,2081.6
2016,Q1,AIR ASIA BERHAD,PARO,DELHI,4748,5687,3.9,10.8
2016,Q1,AIR ASTANA,PARO,KOLKATA,4335,4134,0,5.1
2016,Q1,AIR AUSTRAL,PEKING,DELHI,27856,29358,866.1,889
2016,Q1,AIR CANADA,RANGOON,DELHI,753,675,0,0.2
2016,Q1,AIR CHINA,RANGOON,GAYA,6770,6474,0.8,0.3
2016,Q1,AIR FRANCE,RANGOON,KOLKATA,1483,2103,0.1,28.3
2016,Q1,AIR MANAS,RASALKHAMA,KOZHIKODE,171,144,0,0
2016,Q1,AIR MAURITIUS,REUNION,CHENNAI,691,642,0,6.3
2016,Q1,AIR SEYCHELLES,RIYADH,BENGALURU,1496,1558,0,56.9
2016,Q1,ALL NIPPON AIRWAYS,RIYADH,CHENNAI,7849,8423,85.4,556.8
2016,Q1,ARIANA AFGHAN,RIYADH,DELHI,22489,22952,375.6,1027.9
2016,Q1,ASIANA AIRLINES,RIYADH,HYDERABAD,9076,10268,31.7,207.8
2016,Q1,AUSTRIAN AIRLINES,RIYADH,KOCHI,21812,24800,47.9,1353.8
2016,Q1,BANGKOK AIRWAYS,RIYADH,KOZHIKODE,0,0,0,0
2016,Q1,BHUTAN AIRLINES,RIYADH,LUCKNOW,9870,10596,20.1,385.7
2016,Q1,BIMAN BANGLADESH,RIYADH,MUMBAI,41283,50959,15,1640.4
2016,Q1,BRITISH AIRWAYS,RIYADH,TRIVANDRUM,5476,6420,1.8,93.2
2016,Q1,BUDDHA AIR,ROME,DELHI,8219,13433,70.1,156.1
2016,Q1,CARGOLUX AIRLINES INTERNATIONAL S.A.,SALALAH,KOCHI,1033,1068,0,0
2016,Q1,CATHAY PACIFIC,SALALAH,KOZHIKODE,1706,2294,0,0.4
2016,Q1,CHINA AIRLINES LTD,SALALAH,TRIVANDRUM,640,1048,0,0
2016,Q1,CHINA EASTERN AIRLINES,SAN FRANCISCO,BENGALURU,349,526,0,0
2016,Q1,CHINA SOUTHERN ,SAN FRANCISCO,DELHI,6629,7945,8.1,83.9
2016,Q1,DRAGON AIR,SANAA,MUMBAI,59,217,0,3.3
2016,Q1,DRUK AIR,SEOUL,CHENNAI,0,0,0,0
2016,Q1,EGYPT AIR,SEOUL,DELHI,12819,14077,134.7,307
2016,Q1,EL-AL-ISRAEL,SEOUL,MUMBAI,6420,6766,204.3,220.9
2016,Q1,EMIRATES AIRLINE,SEYCHELLES,MUMBAI,6332,6340,0.4,6.1
2016,Q1,ETHIOPIAN AIRLINES,SHANGHAI,DELHI,8787,9191,620.6,251.7
2016,Q1,ETIHAD AIRLINES,SHANGHAI,MUMBAI,3444,3439,65,37
2016,Q1,EVA AIRWAYS,SHARJAH,AHMEDABAD,14450,14829,2.6,170.7
2016,Q1,FEDERAL EXPRESS,SHARJAH,BENGALURU,13180,13654,67.9,189.4
2016,Q1,FINN AIR,SHARJAH,CHENNAI,15384,17473,19,199.9
2016,Q1,FLY DUBAI,SHARJAH,COIMBATORE,10130,10490,3.8,153.6
2016,Q1,GULF AIR,SHARJAH,DELHI,29273,29283,129.8,419.3
2016,Q1,IRAN AIR,SHARJAH,GOA,6175,6843,8.8,36.3
2016,Q1,IRAQI AIRWAYS,SHARJAH,HYDERABAD,14554,14189,3.4,201.7
2016,Q1,ISLAND AVIATION SERVICES,SHARJAH,JAIPUR,14688,14810,1.6,92.2
2016,Q1,JAPAN AIRLINES,SHARJAH,KOCHI,53690,60504,43.3,934.8
2016,Q1,KALITTA AIR,SHARJAH,KOZHIKODE,41559,43845,14.5,477.4
2016,Q1,KAM AIR,SHARJAH,MUMBAI,25886,29575,3.9,425.9
2016,Q1,KENYA AIRWAYS,SHARJAH,NAGPUR,12413,13459,4.9,161.7
2016,Q1,KLM AIRLINES,SHARJAH,PUNE,0,0,0,0
2016,Q1,KOREAN AIR,SHARJAH,TRIVANDRUM,44565,45084,22.1,722.2
2016,Q1,KUWAIT AIRWAYS,SHARJAH,VARANASI,5990,6941,0.4,0
2016,Q1,LUFTHANSA,SHENZHEN,MUMBAI,0,0,0,0
2016,Q1,MAHAN AIR,SINGAPORE,AHMEDABAD,8686,10364,413.6,566.8
2016,Q1,MALAYSIA AIRLINES,SINGAPORE,BENGALURU,36923,39601,1644.9,1707.8
2016,Q1,MALINDO AIRWAYS,SINGAPORE,CHENNAI,79502,93807,2782.6,2429.9
2016,Q1,MIHIN LANKA,SINGAPORE,COIMBATORE,4782,5925,8,77.5
2016,Q1,MYANMAR AIRLINES,SINGAPORE,DELHI,84552,88822,4290.9,4268.2
2016,Q1,NEPAL AIRLINES CORPORATION,SINGAPORE,HYDERABAD,20847,50507,174.4,147.5
2016,Q1,OMAN AIR,SINGAPORE,KOCHI,17229,21748,47.5,176
2016,Q1,PAK INTERNATIONAL,SINGAPORE,KOLKATA,14757,17354,458.8,700.3
2016,Q1,QATAR AIRWAYS,SINGAPORE,LUCKNOW,5022,5085,0,0
2016,Q1,REGENT AIRWAYS,SINGAPORE,MUMBAI,83269,96457,3873.3,3457.9
2016,Q1,SAFI AIRWAYS,SINGAPORE,TIRUCHIRAPALLY,40710,42294,1.7,358.9
2016,Q1,SAUDIA,SINGAPORE,TRIVANDRUM,4189,6228,9.2,35.1
2016,Q1,SCAT AIRLINES,SINGAPORE,VISAKHAPATNAM,2626,3807,1.5,4.5
2016,Q1,SCOOT PTE LTD.,SYDNEY,DELHI,9332,11315,51.8,218.4
2016,Q1,SHANDONG AIRLINES,TAIPAE,DELHI,4218,9632,201.4,254.3
2016,Q1,SILK AIR,TAIPAE,MUMBAI,0,0,54.3,0
2016,Q1,SINGAPORE AIRLINES,TASHKENT,AMRITSAR,3316,3894,0.8,16
2016,Q1,SRILNKAN AIRWAYS,TASHKENT,DELHI,8268,8628,49.9,401.1
2016,Q1,SWISS AIR,TEHRAN,DELHI,6781,5946,18.4,124.2
2016,Q1,TAJIK AIR,TEHRAN,MUMBAI,4209,4044,7.2,97.3
2016,Q1,THAI AIR ASIA,TELAVIV,MUMBAI,7683,8489,188.7,333.2
2016,Q1,THAI AIRWAYS,TOKYO,DELHI,12619,14472,1236.1,837.2
2016,Q1,THOMAS COOK AIRLINES U.K.,TORONTO,DELHI,28745,29291,867.2,522.9
2016,Q1,TIGER AIRWAYS,VIENNA,DELHI,10892,13463,453.9,588.4
2016,Q1,TRANSAERO AIRLINES,ZURICH,DELHI,18244,19592,958.5,1449.5
2016,Q1,TURKISH AIRLINES,ZURICH,MUMBAI,13458,19164,1347.9,1032.4
2016,Q2,TURKMENISTAN AIRLINES,ABUDHABI,AHMEDABAD,25423,25368,82.5,87.2
2016,Q2,UNITED AIRLINES,ABUDHABI,BENGALURU,31013,33514,86.4,298
2016,Q2,UNITED AIRLINES BANGLADESH LTD.,ABUDHABI,CHENNAI,37480,37873,26.6,290
2016,Q2,UNITED PARCEL SERVICES,ABUDHABI,DELHI,85105,84365,1841.4,2442
2016,Q2,UZBEKISTAN AIRWAYS,ABUDHABI,GOA,3984,4339,0.3,0.1
2016,Q2,VIRGIN ATLANTIC AIRLINES,ABUDHABI,HYDERABAD,41783,46692,114.1,465.9
2016,Q2,YEMENIA AIRWAYS,ABUDHABI,JAIPUR,7283,9156,25,37.6
2016,Q2,AIR INDIA,ABUDHABI,KOCHI,59524,69596,22.8,691.5
2016,Q2,AIR INDIA EXPRESS,ABUDHABI,KOLKATA,9827,10536,8.1,35
2016,Q2,INDIGO,ABUDHABI,KOZHIKODE,42538,56472,52.8,627.4
2016,Q2,JET AIRWAYS,ABUDHABI,LUCKNOW,11870,11557,1,107.9
2016,Q2,SPICEJET,ABUDHABI,MANGALORE,14737,17535,6.3,25.8
2016,Q2,AEROFLOT,ABUDHABI,MUMBAI,87665,117706,1839.9,2490.8
2016,Q2,AEROLOGIC,ABUDHABI,PUNE,10069,11509,0,0
2016,Q2,AIR ARABIA,ABUDHABI,TRIVANDRUM,31860,37100,7.2,455.6
2016,Q2,AIR ASIA X,ADDIS ABABA,CHENNAI,0,0,0,0
2016,Q2,AIR ASIA BERHAD,ADDIS ABABA,DELHI,9856,12790,45.9,66.2
2016,Q2,AIR ASTANA,ADDIS ABABA,MUMBAI,0,0,0,0
2016,Q2,AIR AUSTRAL,ADEN,MUMBAI,1676,1543,0,14.4
2016,Q2,AIR CANADA,AL AIN,KOZHIKODE,3533,5144,0,0
2016,Q2,AIR CHINA,AL AIN,TRIVANDRUM,9,20,0,0
